 0.1050766827130D+00        1     2     1     3
-0.1050766827130D+00        1     2     3     1
 0.9473672710854D+00        2     1     2     1
-0.9473672710854D+00        2     1     1     2
-0.9473672710854D+00        1     2     2     1
 0.9473672710854D+00        1     2     1     2
-0.6258980942976D-02        2     1     2     3
 0.6258980942976D-02        2     1     3     2
 0.6258980942976D-02        1     2     2     3
-0.6258980942976D-02        1     2     3     2
 0.1050766827130D+00        2     1     3     1
-0.1050766827130D+00        2     1     1     3
-0.1050766827130D+00        1     2     3     1
 0.1050766827130D+00        1     2     1     3
 0.6258980942976D-02        2     1     3     2
-0.6258980942976D-02        2     1     2     3
-0.6258980942976D-02        1     2     3     2
 0.6258980942976D-02        1     2     2     3
 0.6258980942976D-02        2     3     1     2
-0.6258980942976D-02        2     3     2     1
-0.6258980942976D-02        3     2     1     2
 0.6258980942976D-02        3     2     2     1
-0.3311839739643D-01        2     3     1     3
 0.3311839739643D-01        2     3     3     1
 0.3311839739643D-01        3     2     1     3
-0.3311839739643D-01        3     2     3     1
-0.6258980942976D-02        2     3     2     1
 0.6258980942976D-02        2     3     1     2
 0.6258980942976D-02        3     2     2     1
-0.6258980942976D-02        3     2     1     2
 0.5528234801205D+00        2     3     2     3
-0.5528234801205D+00        2     3     3     2
-0.5528234801205D+00        3     2     2     3
 0.5528234801205D+00        3     2     3     2
 0.3311839739643D-01        2     3     3     1
-0.3311839739643D-01        2     3     1     3
-0.3311839739643D-01        3     2     3     1
 0.3311839739643D-01        3     2     1     3
-0.5528234801205D+00        2     3     3     2
 0.5528234801205D+00        2     3     2     3
 0.5528234801205D+00        3     2     3     2
-0.5528234801205D+00        3     2     2     3
-0.1050766827130D+00        3     1     1     2
 0.1050766827130D+00        3     1     2     1
 0.1050766827130D+00        1     3     1     2
-0.1050766827130D+00        1     3     2     1
-0.9742573566100D+00        3     1     1     3
 0.9742573566100D+00        3     1     3     1
 0.9742573566100D+00        1     3     1     3
-0.9742573566100D+00        1     3     3     1
 0.1050766827130D+00        3     1     2     1
-0.1050766827130D+00        3     1     1     2
-0.1050766827130D+00        1     3     2     1
 0.1050766827130D+00        1     3     1     2
 0.3311839739643D-01        3     1     2     3
-0.3311839739643D-01        3     1     3     2
-0.3311839739643D-01        1     3     2     3
 0.3311839739643D-01        1     3     3     2
 0.9742573566100D+00        3     1     3     1
-0.9742573566100D+00        3     1     1     3
-0.9742573566100D+00        1     3     3     1
 0.9742573566100D+00        1     3     1     3
-0.3311839739643D-01        3     1     3     2
 0.3311839739643D-01        3     1     2     3
 0.3311839739643D-01        1     3     3     2
-0.3311839739643D-01        1     3     2     3
-0.6258980942976D-02        3     2     1     2
 0.6258980942976D-02        3     2     2     1
 0.6258980942976D-02        2     3     1     2
-0.6258980942976D-02        2     3     2     1
 0.3311839739643D-01        3     2     1     3
-0.3311839739643D-01        3     2     3     1
-0.3311839739643D-01        2     3     1     3
 0.3311839739643D-01        2     3     3     1
 0.6258980942976D-02        3     2     2     1
-0.6258980942976D-02        3     2     1     2
-0.6258980942976D-02        2     3     2     1
 0.6258980942976D-02        2     3     1     2
-0.5528234801205D+00        3     2     2     3
 0.5528234801205D+00        3     2     3     2
 0.5528234801205D+00        2     3     2     3
-0.5528234801205D+00        2     3     3     2
-0.3311839739643D-01        3     2     3     1
 0.3311839739643D-01        3     2     1     3
 0.3311839739643D-01        2     3     3     1
-0.3311839739643D-01        2     3     1     3
 0.5528234801205D+00        3     2     3     2
-0.5528234801205D+00        3     2     2     3
-0.5528234801205D+00        2     3     3     2
 0.5528234801205D+00        2     3     2     3
 0.2685813157816D+00        1     2     1    11
-0.2685813157816D+00        1     2    11     1
-0.2685813157816D+00        2     1     1    11
 0.2685813157816D+00        2     1    11     1
-0.5057095874923D-02        1     2     2    11
 0.5057095874923D-02        1     2    11     2
 0.5057095874923D-02        2     1     2    11
-0.5057095874923D-02        2     1    11     2
 0.1630401492897D-02        1     2     3    11
-0.1630401492897D-02        1     2    11     3
-0.1630401492897D-02        2     1     3    11
 0.1630401492897D-02        2     1    11     3
-0.2190735773159D+00        1     3     1    11
 0.2190735773159D+00        1     3    11     1
 0.2190735773159D+00        3     1     1    11
-0.2190735773159D+00        3     1    11     1
 0.2208363506720D-01        1     3     2    11
-0.2208363506720D-01        1     3    11     2
-0.2208363506720D-01        3     1     2    11
 0.2208363506720D-01        3     1    11     2
 0.2161701043257D-01        1     3     3    11
-0.2161701043257D-01        1     3    11     3
-0.2161701043257D-01        3     1     3    11
 0.2161701043257D-01        3     1    11     3
-0.2685813157816D+00        2     1     1    11
 0.2685813157816D+00        2     1    11     1
 0.2685813157816D+00        1     2     1    11
-0.2685813157816D+00        1     2    11     1
 0.5057095874923D-02        2     1     2    11
-0.5057095874923D-02        2     1    11     2
-0.5057095874923D-02        1     2     2    11
 0.5057095874923D-02        1     2    11     2
-0.1630401492897D-02        2     1     3    11
 0.1630401492897D-02        2     1    11     3
 0.1630401492897D-02        1     2     3    11
-0.1630401492897D-02        1     2    11     3
 0.2045323357430D-01        2     3     1    11
-0.2045323357430D-01        2     3    11     1
-0.2045323357430D-01        3     2     1    11
 0.2045323357430D-01        3     2    11     1
-0.7551474867776D-01        2     3     2    11
 0.7551474867776D-01        2     3    11     2
 0.7551474867776D-01        3     2     2    11
-0.7551474867776D-01        3     2    11     2
-0.1158462875437D+00        2     3     3    11
 0.1158462875437D+00        2     3    11     3
 0.1158462875437D+00        3     2     3    11
-0.1158462875437D+00        3     2    11     3
 0.2190735773159D+00        3     1     1    11
-0.2190735773159D+00        3     1    11     1
-0.2190735773159D+00        1     3     1    11
 0.2190735773159D+00        1     3    11     1
-0.2208363506720D-01        3     1     2    11
 0.2208363506720D-01        3     1    11     2
 0.2208363506720D-01        1     3     2    11
-0.2208363506720D-01        1     3    11     2
-0.2161701043257D-01        3     1     3    11
 0.2161701043257D-01        3     1    11     3
 0.2161701043257D-01        1     3     3    11
-0.2161701043257D-01        1     3    11     3
-0.2045323357430D-01        3     2     1    11
 0.2045323357430D-01        3     2    11     1
 0.2045323357430D-01        2     3     1    11
-0.2045323357430D-01        2     3    11     1
 0.7551474867776D-01        3     2     2    11
-0.7551474867776D-01        3     2    11     2
-0.7551474867776D-01        2     3     2    11
 0.7551474867776D-01        2     3    11     2
 0.1158462875437D+00        3     2     3    11
-0.1158462875437D+00        3     2    11     3
-0.1158462875437D+00        2     3     3    11
 0.1158462875437D+00        2     3    11     3
-0.9191572353780D-02        1     2     4    12
 0.9191572353780D-02        1     2    12     4
 0.9191572353780D-02        2     1     4    12
-0.9191572353780D-02        2     1    12     4
 0.4682207197446D-02        1     3     4    12
-0.4682207197446D-02        1     3    12     4
-0.4682207197446D-02        3     1     4    12
 0.4682207197446D-02        3     1    12     4
 0.9191572353780D-02        2     1     4    12
-0.9191572353780D-02        2     1    12     4
-0.9191572353780D-02        1     2     4    12
 0.9191572353780D-02        1     2    12     4
 0.4266294916609D-01        2     3     4    12
-0.4266294916609D-01        2     3    12     4
-0.4266294916609D-01        3     2     4    12
 0.4266294916609D-01        3     2    12     4
-0.4682207197446D-02        3     1     4    12
 0.4682207197446D-02        3     1    12     4
 0.4682207197446D-02        1     3     4    12
-0.4682207197446D-02        1     3    12     4
-0.4266294916609D-01        3     2     4    12
 0.4266294916609D-01        3     2    12     4
 0.4266294916609D-01        2     3     4    12
-0.4266294916609D-01        2     3    12     4
 0.7793934712746D+00        1     4     1     4
-0.7793934712746D+00        1     4     4     1
-0.7793934712746D+00        4     1     1     4
 0.7793934712746D+00        4     1     4     1
-0.2184488310418D-01        1     4     2     4
 0.2184488310418D-01        1     4     4     2
 0.2184488310418D-01        4     1     2     4
-0.2184488310418D-01        4     1     4     2
-0.9080514329427D-02        1     4     3     4
 0.9080514329427D-02        1     4     4     3
 0.9080514329427D-02        4     1     3     4
-0.9080514329427D-02        4     1     4     3
-0.2184488310418D-01        2     4     1     4
 0.2184488310418D-01        2     4     4     1
 0.2184488310418D-01        4     2     1     4
-0.2184488310418D-01        4     2     4     1
 0.4946342351545D+00        2     4     2     4
-0.4946342351545D+00        2     4     4     2
-0.4946342351545D+00        4     2     2     4
 0.4946342351545D+00        4     2     4     2
 0.1547694310013D-01        2     4     3     4
-0.1547694310013D-01        2     4     4     3
-0.1547694310013D-01        4     2     3     4
 0.1547694310013D-01        4     2     4     3
-0.9080514329427D-02        3     4     1     4
 0.9080514329427D-02        3     4     4     1
 0.9080514329427D-02        4     3     1     4
-0.9080514329427D-02        4     3     4     1
 0.1547694310013D-01        3     4     2     4
-0.1547694310013D-01        3     4     4     2
-0.1547694310013D-01        4     3     2     4
 0.1547694310013D-01        4     3     4     2
 0.5475521163901D+00        3     4     3     4
-0.5475521163901D+00        3     4     4     3
-0.5475521163901D+00        4     3     3     4
 0.5475521163901D+00        4     3     4     3
 0.3504299448666D+00        1     4     1    12
-0.3504299448666D+00        1     4    12     1
-0.3504299448666D+00        4     1     1    12
 0.3504299448666D+00        4     1    12     1
-0.3064406287876D-01        1     4     2    12
 0.3064406287876D-01        1     4    12     2
 0.3064406287876D-01        4     1     2    12
-0.3064406287876D-01        4     1    12     2
-0.3754531494367D-02        1     4     3    12
 0.3754531494367D-02        1     4    12     3
 0.3754531494367D-02        4     1     3    12
-0.3754531494367D-02        4     1    12     3
-0.2145249052498D-01        2     4     1    12
 0.2145249052498D-01        2     4    12     1
 0.2145249052498D-01        4     2     1    12
-0.2145249052498D-01        4     2    12     1
 0.1015580181166D+00        2     4     2    12
-0.1015580181166D+00        2     4    12     2
-0.1015580181166D+00        4     2     2    12
 0.1015580181166D+00        4     2    12     2
 0.4092369327046D-01        2     4     3    12
-0.4092369327046D-01        2     4    12     3
-0.4092369327046D-01        4     2     3    12
 0.4092369327046D-01        4     2    12     3
-0.8436738691813D-02        3     4     1    12
 0.8436738691813D-02        3     4    12     1
 0.8436738691813D-02        4     3     1    12
-0.8436738691813D-02        4     3    12     1
-0.1739255895633D-02        3     4     2    12
 0.1739255895633D-02        3     4    12     2
 0.1739255895633D-02        4     3     2    12
-0.1739255895633D-02        4     3    12     2
 0.1609880776781D+00        3     4     3    12
-0.1609880776781D+00        3     4    12     3
-0.1609880776781D+00        4     3     3    12
 0.1609880776781D+00        4     3    12     3
 0.2879245024968D-02        1     4     4    11
-0.2879245024968D-02        1     4    11     4
-0.2879245024968D-02        4     1     4    11
 0.2879245024968D-02        4     1    11     4
-0.1158287495701D+00        2     4     4    11
 0.1158287495701D+00        2     4    11     4
 0.1158287495701D+00        4     2     4    11
-0.1158287495701D+00        4     2    11     4
 0.7273505172881D-01        3     4     4    11
-0.7273505172881D-01        3     4    11     4
-0.7273505172881D-01        4     3     4    11
 0.7273505172881D-01        4     3    11     4
-0.1012301993535D-01        1     4    11    12
 0.1012301993535D-01        1     4    12    11
 0.1012301993535D-01        4     1    11    12
-0.1012301993535D-01        4     1    12    11
 0.4269144927659D-01        2     4    11    12
-0.4269144927659D-01        2     4    12    11
-0.4269144927659D-01        4     2    11    12
 0.4269144927659D-01        4     2    12    11
-0.3122809102585D-01        3     4    11    12
 0.3122809102585D-01        3     4    12    11
 0.3122809102585D-01        4     3    11    12
-0.3122809102585D-01        4     3    12    11
 0.1089299973567D+01        1     5     1     5
-0.1089299973567D+01        1     5     5     1
-0.1089299973567D+01        5     1     1     5
 0.1089299973567D+01        5     1     5     1
-0.4437766665435D-01        1     5     2     5
 0.4437766665435D-01        1     5     5     2
 0.4437766665435D-01        5     1     2     5
-0.4437766665435D-01        5     1     5     2
-0.1765375512107D-01        1     5     3     5
 0.1765375512107D-01        1     5     5     3
 0.1765375512107D-01        5     1     3     5
-0.1765375512107D-01        5     1     5     3
-0.4437766665435D-01        2     5     1     5
 0.4437766665435D-01        2     5     5     1
 0.4437766665435D-01        5     2     1     5
-0.4437766665435D-01        5     2     5     1
 0.6025790812803D+00        2     5     2     5
-0.6025790812803D+00        2     5     5     2
-0.6025790812803D+00        5     2     2     5
 0.6025790812803D+00        5     2     5     2
 0.2300866038822D-01        2     5     3     5
-0.2300866038822D-01        2     5     5     3
-0.2300866038822D-01        5     2     3     5
 0.2300866038822D-01        5     2     5     3
-0.1765375512107D-01        3     5     1     5
 0.1765375512107D-01        3     5     5     1
 0.1765375512107D-01        5     3     1     5
-0.1765375512107D-01        5     3     5     1
 0.2300866038822D-01        3     5     2     5
-0.2300866038822D-01        3     5     5     2
-0.2300866038822D-01        5     3     2     5
 0.2300866038822D-01        5     3     5     2
 0.6746626602118D+00        3     5     3     5
-0.6746626602118D+00        3     5     5     3
-0.6746626602118D+00        5     3     3     5
 0.6746626602118D+00        5     3     5     3
 0.2204786840654D-01        1     5     5    11
-0.2204786840654D-01        1     5    11     5
-0.2204786840654D-01        5     1     5    11
 0.2204786840654D-01        5     1    11     5
-0.9777633461170D-01        2     5     5    11
 0.9777633461170D-01        2     5    11     5
 0.9777633461170D-01        5     2     5    11
-0.9777633461170D-01        5     2    11     5
 0.1176667212525D+00        3     5     5    11
-0.1176667212525D+00        3     5    11     5
-0.1176667212525D+00        5     3     5    11
 0.1176667212525D+00        5     3    11     5
 0.4744703224138D+01        1     6     1     6
-0.4744703224138D+01        1     6     6     1
-0.4744703224138D+01        6     1     1     6
 0.4744703224138D+01        6     1     6     1
-0.4187137781633D+00        1     6     1     7
 0.4187137781633D+00        1     6     7     1
 0.4187137781633D+00        6     1     1     7
-0.4187137781633D+00        6     1     7     1
-0.1749323658558D+00        1     6     1     8
 0.1749323658558D+00        1     6     8     1
 0.1749323658558D+00        6     1     1     8
-0.1749323658558D+00        6     1     8     1
-0.4187137781633D+00        1     6     2     6
 0.4187137781633D+00        1     6     6     2
 0.4187137781633D+00        6     1     2     6
-0.4187137781633D+00        6     1     6     2
 0.5863521563519D-01        1     6     2     7
-0.5863521563519D-01        1     6     7     2
-0.5863521563519D-01        6     1     2     7
 0.5863521563519D-01        6     1     7     2
 0.2166028131619D-01        1     6     2     8
-0.2166028131619D-01        1     6     8     2
-0.2166028131619D-01        6     1     2     8
 0.2166028131619D-01        6     1     8     2
-0.1749323658558D+00        1     6     3     6
 0.1749323658558D+00        1     6     6     3
 0.1749323658558D+00        6     1     3     6
-0.1749323658558D+00        6     1     6     3
 0.2166028131619D-01        1     6     3     7
-0.2166028131619D-01        1     6     7     3
-0.2166028131619D-01        6     1     3     7
 0.2166028131619D-01        6     1     7     3
 0.2728385004531D-01        1     6     3     8
-0.2728385004531D-01        1     6     8     3
-0.2728385004531D-01        6     1     3     8
 0.2728385004531D-01        6     1     8     3
-0.4187137781633D+00        1     7     1     6
 0.4187137781633D+00        1     7     6     1
 0.4187137781633D+00        7     1     1     6
-0.4187137781633D+00        7     1     6     1
 0.1006002486721D+01        1     7     1     7
-0.1006002486721D+01        1     7     7     1
-0.1006002486721D+01        7     1     1     7
 0.1006002486721D+01        7     1     7     1
 0.1267369640292D+00        1     7     1     8
-0.1267369640292D+00        1     7     8     1
-0.1267369640292D+00        7     1     1     8
 0.1267369640292D+00        7     1     8     1
 0.5863521563519D-01        1     7     2     6
-0.5863521563519D-01        1     7     6     2
-0.5863521563519D-01        7     1     2     6
 0.5863521563519D-01        7     1     6     2
-0.1348197756492D-01        1     7     2     7
 0.1348197756492D-01        1     7     7     2
 0.1348197756492D-01        7     1     2     7
-0.1348197756492D-01        7     1     7     2
-0.8777052625154D-02        1     7     2     8
 0.8777052625154D-02        1     7     8     2
 0.8777052625154D-02        7     1     2     8
-0.8777052625154D-02        7     1     8     2
 0.2166028131619D-01        1     7     3     6
-0.2166028131619D-01        1     7     6     3
-0.2166028131619D-01        7     1     3     6
 0.2166028131619D-01        7     1     6     3
-0.1503603356813D-01        1     7     3     7
 0.1503603356813D-01        1     7     7     3
 0.1503603356813D-01        7     1     3     7
-0.1503603356813D-01        7     1     7     3
 0.1988597617611D-01        1     7     3     8
-0.1988597617611D-01        1     7     8     3
-0.1988597617611D-01        7     1     3     8
 0.1988597617611D-01        7     1     8     3
-0.1749323658558D+00        1     8     1     6
 0.1749323658558D+00        1     8     6     1
 0.1749323658558D+00        8     1     1     6
-0.1749323658558D+00        8     1     6     1
 0.1267369640292D+00        1     8     1     7
-0.1267369640292D+00        1     8     7     1
-0.1267369640292D+00        8     1     1     7
 0.1267369640292D+00        8     1     7     1
 0.1001541206655D+01        1     8     1     8
-0.1001541206655D+01        1     8     8     1
-0.1001541206655D+01        8     1     1     8
 0.1001541206655D+01        8     1     8     1
 0.2166028131619D-01        1     8     2     6
-0.2166028131619D-01        1     8     6     2
-0.2166028131619D-01        8     1     2     6
 0.2166028131619D-01        8     1     6     2
-0.8777052625154D-02        1     8     2     7
 0.8777052625154D-02        1     8     7     2
 0.8777052625154D-02        8     1     2     7
-0.8777052625154D-02        8     1     7     2
-0.1323242122032D-01        1     8     2     8
 0.1323242122032D-01        1     8     8     2
 0.1323242122032D-01        8     1     2     8
-0.1323242122032D-01        8     1     8     2
 0.2728385004531D-01        1     8     3     6
-0.2728385004531D-01        1     8     6     3
-0.2728385004531D-01        8     1     3     6
 0.2728385004531D-01        8     1     6     3
 0.1988597617611D-01        1     8     3     7
-0.1988597617611D-01        1     8     7     3
-0.1988597617611D-01        8     1     3     7
 0.1988597617611D-01        8     1     7     3
 0.1141048112339D-01        1     8     3     8
-0.1141048112339D-01        1     8     8     3
-0.1141048112339D-01        8     1     3     8
 0.1141048112339D-01        8     1     8     3
-0.4187137781633D+00        2     6     1     6
 0.4187137781633D+00        2     6     6     1
 0.4187137781633D+00        6     2     1     6
-0.4187137781633D+00        6     2     6     1
 0.5863521563519D-01        2     6     1     7
-0.5863521563519D-01        2     6     7     1
-0.5863521563519D-01        6     2     1     7
 0.5863521563519D-01        6     2     7     1
 0.2166028131619D-01        2     6     1     8
-0.2166028131619D-01        2     6     8     1
-0.2166028131619D-01        6     2     1     8
 0.2166028131619D-01        6     2     8     1
 0.1006002486721D+01        2     6     2     6
-0.1006002486721D+01        2     6     6     2
-0.1006002486721D+01        6     2     2     6
 0.1006002486721D+01        6     2     6     2
-0.1348197756492D-01        2     6     2     7
 0.1348197756492D-01        2     6     7     2
 0.1348197756492D-01        6     2     2     7
-0.1348197756492D-01        6     2     7     2
-0.1503603356813D-01        2     6     2     8
 0.1503603356813D-01        2     6     8     2
 0.1503603356813D-01        6     2     2     8
-0.1503603356813D-01        6     2     8     2
 0.1267369640292D+00        2     6     3     6
-0.1267369640292D+00        2     6     6     3
-0.1267369640292D+00        6     2     3     6
 0.1267369640292D+00        6     2     6     3
-0.8777052625154D-02        2     6     3     7
 0.8777052625154D-02        2     6     7     3
 0.8777052625154D-02        6     2     3     7
-0.8777052625154D-02        6     2     7     3
 0.1988597617611D-01        2     6     3     8
-0.1988597617611D-01        2     6     8     3
-0.1988597617611D-01        6     2     3     8
 0.1988597617611D-01        6     2     8     3
 0.5863521563519D-01        2     7     1     6
-0.5863521563519D-01        2     7     6     1
-0.5863521563519D-01        7     2     1     6
 0.5863521563519D-01        7     2     6     1
-0.1348197756492D-01        2     7     1     7
 0.1348197756492D-01        2     7     7     1
 0.1348197756492D-01        7     2     1     7
-0.1348197756492D-01        7     2     7     1
-0.8777052625154D-02        2     7     1     8
 0.8777052625154D-02        2     7     8     1
 0.8777052625154D-02        7     2     1     8
-0.8777052625154D-02        7     2     8     1
-0.1348197756492D-01        2     7     2     6
 0.1348197756492D-01        2     7     6     2
 0.1348197756492D-01        7     2     2     6
-0.1348197756492D-01        7     2     6     2
 0.7243701758707D+00        2     7     2     7
-0.7243701758707D+00        2     7     7     2
-0.7243701758707D+00        7     2     2     7
 0.7243701758707D+00        7     2     7     2
 0.2030763840785D-03        2     7     2     8
-0.2030763840785D-03        2     7     8     2
-0.2030763840785D-03        7     2     2     8
 0.2030763840785D-03        7     2     8     2
-0.8777052625154D-02        2     7     3     6
 0.8777052625154D-02        2     7     6     3
 0.8777052625154D-02        7     2     3     6
-0.8777052625154D-02        7     2     6     3
 0.2030763840785D-03        2     7     3     7
-0.2030763840785D-03        2     7     7     3
-0.2030763840785D-03        7     2     3     7
 0.2030763840785D-03        7     2     7     3
 0.1261904521615D+00        2     7     3     8
-0.1261904521615D+00        2     7     8     3
-0.1261904521615D+00        7     2     3     8
 0.1261904521615D+00        7     2     8     3
 0.2166028131619D-01        2     8     1     6
-0.2166028131619D-01        2     8     6     1
-0.2166028131619D-01        8     2     1     6
 0.2166028131619D-01        8     2     6     1
-0.8777052625154D-02        2     8     1     7
 0.8777052625154D-02        2     8     7     1
 0.8777052625154D-02        8     2     1     7
-0.8777052625154D-02        8     2     7     1
-0.1323242122032D-01        2     8     1     8
 0.1323242122032D-01        2     8     8     1
 0.1323242122032D-01        8     2     1     8
-0.1323242122032D-01        8     2     8     1
-0.1503603356813D-01        2     8     2     6
 0.1503603356813D-01        2     8     6     2
 0.1503603356813D-01        8     2     2     6
-0.1503603356813D-01        8     2     6     2
 0.2030763840785D-03        2     8     2     7
-0.2030763840785D-03        2     8     7     2
-0.2030763840785D-03        8     2     2     7
 0.2030763840785D-03        8     2     7     2
 0.6790139322820D+00        2     8     2     8
-0.6790139322820D+00        2     8     8     2
-0.6790139322820D+00        8     2     2     8
 0.6790139322820D+00        8     2     8     2
 0.1988597617611D-01        2     8     3     6
-0.1988597617611D-01        2     8     6     3
-0.1988597617611D-01        8     2     3     6
 0.1988597617611D-01        8     2     6     3
 0.1261904521615D+00        2     8     3     7
-0.1261904521615D+00        2     8     7     3
-0.1261904521615D+00        8     2     3     7
 0.1261904521615D+00        8     2     7     3
 0.1046969510025D+00        2     8     3     8
-0.1046969510025D+00        2     8     8     3
-0.1046969510025D+00        8     2     3     8
 0.1046969510025D+00        8     2     8     3
-0.1749323658558D+00        3     6     1     6
 0.1749323658558D+00        3     6     6     1
 0.1749323658558D+00        6     3     1     6
-0.1749323658558D+00        6     3     6     1
 0.2166028131619D-01        3     6     1     7
-0.2166028131619D-01        3     6     7     1
-0.2166028131619D-01        6     3     1     7
 0.2166028131619D-01        6     3     7     1
 0.2728385004531D-01        3     6     1     8
-0.2728385004531D-01        3     6     8     1
-0.2728385004531D-01        6     3     1     8
 0.2728385004531D-01        6     3     8     1
 0.1267369640292D+00        3     6     2     6
-0.1267369640292D+00        3     6     6     2
-0.1267369640292D+00        6     3     2     6
 0.1267369640292D+00        6     3     6     2
-0.8777052625154D-02        3     6     2     7
 0.8777052625154D-02        3     6     7     2
 0.8777052625154D-02        6     3     2     7
-0.8777052625154D-02        6     3     7     2
 0.1988597617611D-01        3     6     2     8
-0.1988597617611D-01        3     6     8     2
-0.1988597617611D-01        6     3     2     8
 0.1988597617611D-01        6     3     8     2
 0.1001541206655D+01        3     6     3     6
-0.1001541206655D+01        3     6     6     3
-0.1001541206655D+01        6     3     3     6
 0.1001541206655D+01        6     3     6     3
-0.1323242122032D-01        3     6     3     7
 0.1323242122032D-01        3     6     7     3
 0.1323242122032D-01        6     3     3     7
-0.1323242122032D-01        6     3     7     3
 0.1141048112339D-01        3     6     3     8
-0.1141048112339D-01        3     6     8     3
-0.1141048112339D-01        6     3     3     8
 0.1141048112339D-01        6     3     8     3
 0.2166028131619D-01        3     7     1     6
-0.2166028131619D-01        3     7     6     1
-0.2166028131619D-01        7     3     1     6
 0.2166028131619D-01        7     3     6     1
-0.1503603356813D-01        3     7     1     7
 0.1503603356813D-01        3     7     7     1
 0.1503603356813D-01        7     3     1     7
-0.1503603356813D-01        7     3     7     1
 0.1988597617611D-01        3     7     1     8
-0.1988597617611D-01        3     7     8     1
-0.1988597617611D-01        7     3     1     8
 0.1988597617611D-01        7     3     8     1
-0.8777052625154D-02        3     7     2     6
 0.8777052625154D-02        3     7     6     2
 0.8777052625154D-02        7     3     2     6
-0.8777052625154D-02        7     3     6     2
 0.2030763840785D-03        3     7     2     7
-0.2030763840785D-03        3     7     7     2
-0.2030763840785D-03        7     3     2     7
 0.2030763840785D-03        7     3     7     2
 0.1261904521615D+00        3     7     2     8
-0.1261904521615D+00        3     7     8     2
-0.1261904521615D+00        7     3     2     8
 0.1261904521615D+00        7     3     8     2
-0.1323242122032D-01        3     7     3     6
 0.1323242122032D-01        3     7     6     3
 0.1323242122032D-01        7     3     3     6
-0.1323242122032D-01        7     3     6     3
 0.6790139322820D+00        3     7     3     7
-0.6790139322820D+00        3     7     7     3
-0.6790139322820D+00        7     3     3     7
 0.6790139322820D+00        7     3     7     3
 0.1046969510025D+00        3     7     3     8
-0.1046969510025D+00        3     7     8     3
-0.1046969510025D+00        7     3     3     8
 0.1046969510025D+00        7     3     8     3
 0.2728385004531D-01        3     8     1     6
-0.2728385004531D-01        3     8     6     1
-0.2728385004531D-01        8     3     1     6
 0.2728385004531D-01        8     3     6     1
 0.1988597617611D-01        3     8     1     7
-0.1988597617611D-01        3     8     7     1
-0.1988597617611D-01        8     3     1     7
 0.1988597617611D-01        8     3     7     1
 0.1141048112339D-01        3     8     1     8
-0.1141048112339D-01        3     8     8     1
-0.1141048112339D-01        8     3     1     8
 0.1141048112339D-01        8     3     8     1
 0.1988597617611D-01        3     8     2     6
-0.1988597617611D-01        3     8     6     2
-0.1988597617611D-01        8     3     2     6
 0.1988597617611D-01        8     3     6     2
 0.1261904521615D+00        3     8     2     7
-0.1261904521615D+00        3     8     7     2
-0.1261904521615D+00        8     3     2     7
 0.1261904521615D+00        8     3     7     2
 0.1046969510025D+00        3     8     2     8
-0.1046969510025D+00        3     8     8     2
-0.1046969510025D+00        8     3     2     8
 0.1046969510025D+00        8     3     8     2
 0.1141048112339D-01        3     8     3     6
-0.1141048112339D-01        3     8     6     3
-0.1141048112339D-01        8     3     3     6
